id,prediction
23223,park
23224,big
23225,a
23226,.
23227,.
23228,.
23229,dog
23230,.
23231,.
23232,is
23233,the
23234,a
23235,small
23236,.
23237,.
23238,big
23239,big
23240,big
23241,.
23242,.
23243,this
23244,.
23245,big
23246,big
23247,big
23248,big
23249,big
23250,big
23251,a
23252,.
23253,.
23254,small
23255,is
23256,is
23257,.
23258,.
23259,small
23260,a
23261,park
23262,big
23263,big
23264,big
23265,big
23266,big
23267,this
23268,.
23269,.
23270,.
23271,this
23272,this
23273,this
23274,this
23275,.
23276,this
23277,big
23278,this
23279,car
23280,is
23281,is
23282,is
23283,car
23284,car
23285,big
23286,big
23287,.
23288,.
23289,.
23290,big
23291,the
23292,the
23293,the
23294,is
23295,a
23296,.
23297,.
23298,small
23299,small
23300,big
23301,small
23302,small
23303,a
23304,the
23305,the
23306,big
23307,.
23308,dog
23309,this
23310,.
23311,.
23312,.
23313,this
23314,this
23315,a
23316,small
23317,small
23318,small
23319,is
23320,is
23321,is
23322,big
23323,big
23324,.
23325,.
23326,big
23327,chases
23328,chases
23329,house
23330,house
23331,car
23332,car
23333,big
23334,big
23335,big
23336,.
23337,small
23338,small
23339,small
23340,is
23341,the
23342,a
23343,small
23344,small
23345,small
23346,small
23347,small
23348,small
23349,big
23350,the
23351,the
23352,big
23353,big
23354,big
23355,.
23356,cat
23357,house
23358,in
23359,house
23360,house
23361,.
23362,.
23363,.
23364,.
23365,is
23366,is
23367,this
23368,big
23369,big
23370,big
23371,this
23372,car
23373,big
23374,this
23375,this
23376,big
23377,.
23378,small
23379,small
23380,a
23381,big
23382,big
23383,.
23384,.
23385,.
23386,.
23387,big
23388,this
23389,in
23390,.
23391,this
23392,bird
23393,bird
23394,big
23395,.
23396,.
23397,.
23398,.
23399,car
23400,car
23401,car
23402,.
23403,.
23404,small
23405,small
23406,a
23407,small
23408,small
23409,a
23410,a
23411,a
23412,a
23413,a
23414,chases
23415,is
23416,is
23417,.
23418,.
23419,.
23420,park
23421,.
23422,.
23423,.
23424,.
23425,car
23426,car
23427,car
23428,small
23429,small
23430,.
23431,house
23432,in
23433,small
23434,house
23435,small
23436,small
23437,small
23438,.
23439,.
23440,a
23441,the
23442,big
23443,dog
23444,park
23445,big
23446,dog
23447,dog
23448,cat
23449,is
23450,small
23451,small
23452,car
23453,car
23454,big
23455,big
23456,.
23457,car
23458,big
23459,.
23460,car
23461,big
23462,big
23463,.
23464,.
23465,.
23466,.
23467,the
23468,the
23469,the
23470,small
23471,small
23472,a
23473,small
23474,small
23475,small
23476,a
23477,small
23478,small
23479,small
23480,small
23481,small
23482,a
23483,a
23484,.
23485,house
23486,house
23487,house
23488,this
23489,.
23490,.
23491,a
23492,a
23493,a
23494,a
23495,a
23496,.
23497,house
23498,house
23499,small
23500,small
23501,.
23502,.
23503,car
23504,car
23505,big
23506,car
23507,in
23508,this
23509,this
23510,big
23511,big
23512,big
23513,.
23514,big
23515,this
23516,big
23517,big
23518,.
23519,.
23520,.
23521,the
23522,the
23523,big
23524,big
23525,is
23526,is
23527,small
23528,small
23529,small
23530,small
23531,house
23532,cat
23533,.
23534,.
23535,.
23536,big
23537,car
23538,big
23539,big
23540,chases
23541,the
23542,the
23543,dog
23544,bird
23545,big
23546,big
23547,big
23548,big
23549,big
23550,house
23551,small
23552,.
23553,.
23554,.
23555,the
23556,the
23557,the
23558,is
23559,big
23560,big
23561,big
23562,car
23563,.
23564,.
23565,big
23566,cat
23567,cat
23568,small
23569,small
23570,small
23571,the
23572,.
23573,big
23574,big
23575,big
23576,big
23577,big
23578,chases
23579,a
23580,dog
23581,dog
23582,the
23583,the
23584,the
23585,.
23586,.
23587,this
23588,bird
23589,is
23590,cat
23591,cat
23592,small
23593,small
23594,small
23595,small
23596,house
23597,house
23598,.
23599,a
23600,a
23601,.
23602,chases
23603,chases
23604,is
23605,is
23606,big
23607,big
23608,.
23609,this
23610,this
23611,this
23612,bird
23613,big
23614,sees
23615,big
23616,big
23617,big
23618,big
23619,big
23620,big
23621,big
23622,is
23623,is
23624,this
23625,this
23626,this
23627,.
23628,car
23629,car
23630,in
23631,big
23632,big
23633,big
23634,.
23635,.
23636,big
23637,this
23638,this
23639,park
23640,the
23641,is
23642,this
23643,this
23644,this
23645,big
23646,big
23647,big
23648,house
23649,house
23650,house
23651,.
23652,.
23653,.
23654,big
23655,big
23656,this
23657,this
23658,a
23659,a
23660,big
23661,big
23662,in
23663,this
23664,.
23665,.
23666,big
23667,big
23668,.
23669,.
23670,the
23671,the
23672,.
23673,.
23674,a
23675,a
23676,small
23677,small
23678,small
23679,.
23680,.
23681,big
23682,big
23683,.
23684,.
23685,this
23686,this
23687,this
23688,this
23689,small
23690,house
23691,a
23692,a
23693,small
23694,small
23695,small
23696,small
23697,small
23698,big
23699,dog
23700,the
23701,the
23702,dog
23703,car
23704,a
23705,a
23706,the
23707,big
23708,.
23709,a
23710,a
23711,is
23712,.
23713,.
23714,.
23715,is
23716,is
23717,in
23718,small
23719,dog
23720,the
23721,the
23722,is
23723,a
23724,a
23725,car
23726,this
23727,in
23728,house
23729,small
23730,.
23731,car
23732,car
23733,.
23734,.
23735,big
23736,big
23737,big
23738,big
23739,in
23740,big
23741,car
23742,car
23743,big
23744,this
23745,is
23746,is
23747,the
23748,the
23749,.
23750,.
23751,this
23752,big
23753,.
23754,this
23755,is
23756,is
23757,big
23758,big
23759,is
23760,is
23761,is
23762,this
23763,car
23764,car
23765,big
23766,big
23767,the
23768,.
23769,.
23770,small
23771,small
23772,.
23773,cat
23774,small
23775,big
23776,big
23777,big
23778,car
23779,big
23780,this
23781,this
23782,car
23783,this
23784,this
23785,car
23786,car
23787,.
23788,.
23789,big
23790,big
23791,big
23792,big
23793,big
23794,.
23795,.
23796,big
23797,the
23798,the
23799,.
23800,small
23801,small
23802,small
23803,small
23804,small
23805,big
23806,.
23807,.
23808,car
23809,big
23810,the
23811,the
23812,big
23813,in
23814,in
23815,is
23816,big
23817,big
23818,the
23819,the
23820,.
23821,sees
23822,big
23823,car
23824,.
23825,.
23826,small
23827,a
23828,a
23829,dog
23830,dog
23831,big
23832,big
23833,chases
23834,.
23835,.
23836,the
23837,big
23838,big
23839,big
23840,this
23841,this
23842,this
23843,this
23844,this
23845,this
23846,small
23847,small
23848,small
23849,a
23850,a
23851,a
23852,a
23853,a
23854,a
23855,a
23856,a
23857,a
23858,this
23859,this
23860,big
23861,big
23862,big
23863,big
23864,this
23865,big
23866,big
23867,big
23868,big
23869,small
23870,a
23871,is
23872,is
23873,small
23874,small
23875,big
23876,big
23877,big
23878,big
23879,bird
23880,bird
23881,big
23882,big
23883,big
23884,.
23885,car
23886,.
23887,in
23888,big
23889,big
23890,big
23891,big
23892,is
23893,bird
23894,big
23895,big
23896,big
23897,big
23898,.
23899,.
23900,.
23901,.
23902,house
23903,house
23904,a
23905,a
23906,small
23907,big
23908,big
23909,the
23910,the
23911,.
23912,is
23913,is
23914,is
23915,.
23916,.
23917,.
23918,house
23919,a
23920,small
23921,small
23922,house
23923,house
23924,small
23925,cat
23926,car
23927,.
23928,.
23929,.
23930,small
23931,small
23932,.
23933,dog
23934,big
23935,big
23936,big
23937,big
23938,big
23939,this
23940,is
23941,is
23942,.
23943,.
23944,.
23945,big
23946,small
23947,small
23948,is
23949,is
23950,is
23951,.
23952,.
23953,house
23954,in
23955,a
23956,small
23957,small
23958,car
23959,car
23960,.
23961,big
23962,a
23963,a
23964,big
23965,big
23966,big
23967,car
23968,.
23969,.
23970,.
23971,.
23972,is
23973,is
23974,house
23975,cat
23976,big
23977,the
23978,the
23979,the
23980,car
23981,.
23982,.
23983,car
23984,cat
23985,a
23986,a
23987,a
23988,a
23989,a
23990,.
23991,small
23992,small
23993,small
23994,.
23995,a
23996,cat
23997,cat
23998,cat
23999,a
24000,a
24001,a
24002,.
24003,cat
24004,cat
24005,.
24006,big
24007,.
24008,is
24009,is
24010,.
24011,in
24012,big
24013,big
24014,house
24015,house
24016,house
24017,house
24018,.
24019,.
24020,house
24021,small
24022,big
24023,big
24024,is
24025,is
24026,is
24027,this
24028,this
24029,this
24030,.
24031,chases
24032,chases
24033,in
24034,this
24035,.
24036,.
24037,.
24038,big
24039,big
24040,big
24041,.
24042,.
24043,.
24044,.
24045,small
24046,a
24047,small
24048,small
24049,big
24050,big
24051,big
24052,big
24053,big
24054,big
24055,.
24056,is
24057,big
24058,.
24059,house
24060,big
24061,small
24062,small
24063,a
24064,a
24065,house
24066,a
24067,this
24068,this
24069,this
24070,is
24071,car
24072,this
24073,this
24074,.
24075,dog
24076,.
24077,.
24078,big
24079,.
24080,.
24081,small
24082,small
24083,small
24084,a
24085,house
24086,is
24087,a
24088,a
24089,a
24090,a
24091,house
24092,big
24093,big
24094,this
24095,big
24096,in
24097,.
24098,.
24099,the
24100,the
24101,big
24102,big
24103,.
24104,.
24105,.
24106,.
24107,big
24108,is
24109,is
24110,big
24111,big
24112,big
24113,park
24114,.
24115,.
24116,the
24117,big
24118,big
24119,big
24120,.
24121,car
24122,big
24123,big
24124,big
24125,big
24126,.
24127,small
24128,in
24129,.
24130,.
24131,big
24132,this
24133,.
24134,big
24135,sees
24136,.
24137,.
24138,.
24139,a
24140,a
24141,big
24142,is
24143,is
24144,is
24145,this
24146,this
24147,this
24148,this
24149,.
24150,.
24151,in
24152,in
24153,big
24154,is
24155,is
24156,sees
24157,sees
24158,a
24159,.
24160,.
24161,.
24162,car
24163,big
24164,big
24165,.
24166,.
24167,.
24168,.
24169,.
24170,a
24171,a
24172,a
24173,car
24174,car
24175,big
24176,big
24177,big
24178,big
24179,dog
24180,house
24181,bird
24182,car
24183,car
24184,.
24185,.
24186,.
24187,is
24188,.
24189,.
24190,.
24191,car
24192,big
24193,this
24194,is
24195,is
24196,is
24197,this
24198,this
24199,a
24200,a
24201,.
24202,.
24203,.
24204,in
24205,a
24206,a
24207,a
24208,small
24209,.
24210,.
24211,.
24212,.
24213,.
24214,house
24215,.
24216,.
24217,.
24218,house
24219,small
24220,big
24221,this
24222,this
24223,is
24224,this
24225,this
24226,this
24227,big
24228,.
24229,.
24230,.
24231,the
24232,.
24233,.
24234,.
24235,.
24236,.
24237,.
24238,big
24239,this
24240,house
24241,small
24242,small
24243,small
24244,small
24245,the
24246,the
24247,big
24248,the
24249,the
24250,the
24251,a
24252,small
24253,small
24254,small
24255,small
24256,the
24257,small
24258,a
24259,is
24260,the
24261,the
24262,the
24263,the
24264,car
24265,this
24266,big
24267,big
24268,big
24269,big
24270,big
24271,big
24272,small
24273,a
24274,a
24275,.
24276,.
24277,.
24278,dog
24279,dog
24280,small
24281,small
24282,.
24283,house
24284,house
24285,house
24286,house
24287,big
24288,bird
24289,bird
24290,is
24291,is
24292,is
24293,.
24294,big
24295,big
24296,a
24297,cat
24298,.
24299,.
24300,.
24301,the
24302,the
24303,small
24304,small
24305,small
24306,small
24307,a
24308,a
24309,small
24310,.
24311,.
24312,park
24313,dog
24314,big
24315,big
24316,.
24317,a
24318,this
24319,.
24320,.
24321,small
24322,small
24323,cat
24324,cat
24325,car
24326,this
24327,this
24328,a
24329,a
24330,small
24331,small
24332,big
24333,big
24334,.
24335,.
24336,.
24337,big
24338,cat
24339,house
24340,a
24341,a
24342,is
24343,.
24344,.
24345,.
24346,.
24347,big
24348,is
24349,is
24350,park
24351,park
24352,car
24353,car
24354,car
24355,big
24356,big
24357,big
24358,car
24359,.
24360,.
24361,.
24362,.
24363,.
24364,house
24365,dog
24366,dog
24367,park
24368,.
24369,car
24370,this
24371,this
24372,this
24373,is
24374,big
24375,big
24376,big
24377,is
24378,is
24379,the
24380,big
24381,dog
24382,is
24383,is
24384,house
24385,house
24386,a
24387,a
24388,a
24389,in
24390,small
24391,in
24392,in
24393,cat
24394,a
24395,a
24396,small
24397,small
24398,cat
24399,.
24400,small
24401,big
24402,a
24403,the
24404,the
24405,is
24406,this
24407,this
24408,this
24409,this
24410,car
24411,this
24412,this
24413,big
24414,small
24415,small
24416,small
24417,the
24418,the
24419,.
24420,.
24421,small
24422,small
24423,is
24424,the
24425,.
24426,.
24427,.
24428,.
24429,.
24430,.
24431,the
24432,the
24433,this
24434,this
24435,the
24436,the
24437,big
24438,.
24439,.
24440,.
24441,.
24442,house
24443,house
24444,small
24445,small
24446,a
24447,big
24448,big
24449,big
24450,big
24451,car
24452,.
24453,.
24454,car
24455,car
24456,the
24457,house
24458,house
24459,small
24460,a
24461,cat
24462,cat
24463,cat
24464,big
24465,big
24466,the
24467,the
24468,big
24469,.
24470,.
24471,car
24472,car
24473,car
24474,car
24475,a
24476,small
24477,big
24478,big
24479,big
24480,big
24481,.
24482,big
24483,big
24484,big
24485,big
24486,.
24487,.
24488,.
24489,.
24490,the
24491,the
24492,the
24493,the
24494,.
24495,.
24496,.
24497,the
24498,.
24499,.
24500,a
24501,a
24502,small
24503,.
24504,.
24505,the
24506,big
24507,big
24508,big
24509,big
24510,is
24511,is
24512,.
24513,a
24514,a
24515,big
24516,big
24517,big
24518,park
24519,small
24520,small
24521,park
24522,park
24523,big
24524,the
24525,the
24526,big
24527,big
24528,is
24529,in
24530,big
24531,is
24532,car
24533,this
24534,big
24535,is
24536,is
24537,dog
24538,dog
24539,big
24540,big
24541,big
24542,this
24543,car
24544,car
24545,big
24546,this
24547,car
24548,car
24549,.
24550,this
24551,this
24552,this
24553,this
24554,this
24555,is
24556,this
24557,.
24558,car
24559,car
24560,big
24561,this
24562,this
24563,.
24564,is
24565,is
24566,big
24567,big
24568,big
24569,.
24570,.
24571,.
24572,.
24573,big
24574,car
24575,big
24576,this
24577,this
24578,car
24579,car
24580,this
24581,the
24582,car
24583,big
24584,.
24585,.
24586,the
24587,.
24588,.
24589,.
24590,a
24591,this
24592,park
24593,big
24594,the
24595,the
24596,chases
24597,.
24598,.
24599,.
24600,.
24601,.
24602,big
24603,cat
24604,a
24605,a
24606,a
24607,a
24608,a
24609,big
24610,big
24611,big
24612,cat
24613,house
24614,.
24615,this
24616,this
24617,big
24618,big
24619,big
24620,.
24621,.
24622,the
24623,the
24624,.
24625,chases
24626,chases
24627,big
24628,big
24629,sees
24630,big
24631,car
24632,big
24633,.
24634,in
24635,.
24636,big
24637,big
24638,big
24639,big
24640,this
24641,big
24642,this
24643,big
24644,big
24645,big
24646,big
24647,big
24648,big
24649,big
24650,a
24651,small
24652,small
24653,is
24654,is
24655,is
24656,a
24657,a
24658,a
24659,big
24660,big
24661,the
24662,.
24663,.
24664,car
24665,is
24666,big
24667,this
24668,the
24669,the
24670,the
24671,big
24672,is
24673,in
24674,.
24675,big
24676,.
24677,.
24678,.
24679,.
24680,big
24681,a
24682,a
24683,big
24684,in
24685,big
24686,car
24687,big
24688,big
24689,dog
24690,dog
24691,park
24692,is
24693,is
24694,.
24695,.
24696,.
24697,house
24698,small
24699,small
24700,house
24701,house
24702,this
24703,this
24704,big
24705,big
24706,this
24707,big
24708,big
24709,big
24710,.
24711,.
24712,.
24713,is
24714,this
24715,this
24716,this
24717,big
24718,bird
24719,bird
24720,big
24721,big
24722,big
24723,big
24724,this
24725,this
24726,this
24727,this
24728,is
24729,is
24730,big
24731,small
24732,small
24733,small
24734,big
24735,big
24736,is
24737,is
24738,is
24739,in
24740,a
24741,a
24742,small
24743,.
24744,in
24745,.
24746,house
24747,in
24748,is
24749,is
24750,.
24751,.
24752,.
24753,cat
24754,the
24755,big
24756,big
24757,big
24758,big
24759,big
24760,big
24761,.
24762,.
24763,a
24764,a
24765,.
24766,.
24767,.
24768,car
24769,big
24770,big
24771,big
24772,sees
24773,big
24774,big
24775,dog
24776,the
24777,a
24778,a
24779,a
24780,small
24781,.
24782,house
24783,house
24784,big
24785,big
24786,.
24787,.
24788,.
24789,small
24790,park
24791,park
24792,big
24793,.
24794,.
24795,big
24796,big
24797,big
24798,big
24799,big
24800,the
24801,small
24802,small
24803,small
24804,.
24805,.
24806,.
24807,dog
24808,the
24809,the
24810,big
24811,cat
24812,a
24813,the
24814,the
24815,.
24816,.
24817,small
24818,small
24819,big
24820,big
24821,small
24822,small
24823,small
24824,the
24825,park
24826,dog
24827,dog
24828,big
24829,big
24830,big
24831,big
24832,is
24833,.
24834,.
24835,.
24836,a
24837,a
24838,a
24839,the
24840,.
24841,.
24842,.
24843,dog
24844,big
24845,big
24846,big
24847,.
24848,.
24849,.
24850,.
24851,.
24852,a
24853,small
24854,small
24855,small
24856,small
24857,small
24858,the
24859,.
24860,big
24861,cat
24862,.
24863,small
24864,.
24865,park
24866,dog
24867,in
24868,car
24869,house
24870,small
24871,a
24872,big
24873,big
24874,small
24875,small
24876,a
24877,a
24878,a
24879,a
24880,a
24881,a
24882,house
24883,house
24884,a
24885,.
24886,big
24887,big
24888,this
24889,this
24890,big
24891,big
24892,small
24893,.
24894,.
24895,small
24896,small
24897,small
24898,.
24899,.
24900,house
24901,.
24902,.
24903,the
24904,the
24905,a
24906,is
24907,is
24908,small
24909,small
24910,big
24911,big
24912,in
24913,small
24914,small
24915,.
24916,dog
24917,car
24918,car
24919,this
24920,this
24921,this
24922,this
24923,is
24924,car
24925,car
24926,big
24927,.
24928,.
24929,the
24930,the
24931,big
24932,in
24933,this
24934,is
24935,car
24936,car
24937,.
24938,this
24939,.
24940,.
24941,.
24942,.
24943,.
24944,.
24945,.
24946,.
24947,big
24948,big
24949,big
24950,big
24951,big
24952,big
24953,this
24954,in
24955,.
24956,a
24957,a
24958,a
24959,a
24960,big
24961,big
24962,big
24963,the
24964,the
24965,the
24966,the
24967,big
24968,big
24969,.
24970,big
24971,the
24972,the
24973,the
24974,the
24975,big
24976,the
24977,the
24978,.
24979,.
24980,.
24981,a
24982,a
24983,is
24984,a
24985,small
24986,.
24987,.
24988,the
24989,big
24990,big
24991,the
24992,big
24993,this
24994,this
24995,.
24996,.
24997,big
24998,a
24999,a
25000,a
25001,big
25002,big
25003,.
25004,.
25005,big
25006,big
25007,big
25008,a
25009,small
25010,small
25011,a
25012,in
25013,the
25014,the
25015,big
25016,big
25017,big
25018,the
25019,the
25020,park
25021,.
25022,.
25023,.
25024,house
25025,small
25026,in
25027,.
25028,this
25029,this
25030,big
25031,this
25032,this
25033,is
25034,this
25035,big
25036,car
25037,car
25038,car
25039,big
25040,big
25041,.
25042,.
25043,.
25044,big
25045,this
25046,this
25047,this
25048,bird
25049,bird
25050,big
25051,big
25052,is
25053,car
25054,big
25055,car
25056,.
25057,car
25058,big
25059,.
25060,.
25061,.
25062,bird
25063,bird
25064,big
25065,big
25066,in
25067,chases
25068,big
25069,big
25070,big
25071,in
25072,.
25073,a
25074,small
25075,small
25076,small
25077,small
25078,small
25079,a
25080,cat
25081,is
25082,is
25083,small
25084,a
25085,small
25086,small
25087,small
25088,small
25089,is
25090,is
25091,house
25092,house
25093,a
25094,a
25095,a
25096,a
25097,a
25098,house
25099,a
25100,.
25101,.
25102,small
25103,house
25104,house
25105,this
25106,this
25107,this
25108,big
25109,big
25110,big
25111,car
25112,this
25113,big
25114,this
25115,big
25116,big
25117,big
25118,big
25119,big
25120,big
25121,.
25122,this
25123,this
25124,.
25125,this
25126,big
25127,big
25128,.
25129,big
25130,.
25131,.
25132,.
25133,.
25134,cat
25135,cat
25136,a
25137,a
25138,big
25139,big
25140,big
25141,sees
25142,chases
25143,chases
25144,big
25145,car
25146,car
25147,house
25148,a
25149,a
25150,a
25151,.
25152,.
25153,.
25154,.
25155,this
25156,big
25157,big
25158,big
25159,is
25160,big
25161,this
25162,this
25163,big
25164,big
25165,.
25166,in
25167,.
25168,house
25169,small
25170,.
25171,.
25172,.
25173,.
25174,small
25175,small
25176,small
25177,cat
25178,.
25179,.
25180,.
25181,house
25182,small
25183,a
25184,a
25185,a
25186,this
25187,is
25188,house
25189,small
25190,is
25191,is
25192,big
25193,.
25194,.
25195,a
25196,a
25197,is
25198,is
25199,is
25200,park
25201,the
25202,a
25203,cat
25204,cat
25205,.
25206,house
25207,house
25208,house
25209,small
25210,small
25211,small
25212,small
25213,small
25214,small
25215,a
25216,a
25217,is
25218,is
25219,big
25220,big
25221,big
25222,big
25223,is
25224,.
25225,is
25226,big
25227,bird
25228,bird
25229,bird
25230,is
25231,big
25232,house
25233,.
25234,a
25235,a
25236,a
25237,house
25238,house
25239,house
25240,in
25241,small
25242,small
25243,a
25244,a
25245,is
25246,a
25247,a
25248,a
25249,dog
25250,dog
25251,dog
25252,.
25253,.
25254,.
25255,big
25256,small
25257,big
25258,big
25259,is
25260,bird
25261,this
25262,big
25263,park
25264,small
25265,small
25266,a
25267,big
25268,.
25269,.
25270,big
25271,the
25272,is
25273,is
25274,a
25275,.
25276,.
25277,.
25278,this
25279,big
25280,big
25281,small
25282,a
25283,small
25284,small
25285,.
25286,big
25287,big
25288,.
25289,.
25290,.
25291,.
25292,.
25293,.
25294,big
25295,this
25296,the
25297,the
25298,.
25299,.
25300,house
25301,house
25302,small
25303,small
25304,.
25305,.
25306,.
25307,.
25308,the
25309,the
25310,car
25311,bird
25312,bird
25313,.
25314,car
25315,car
25316,dog
25317,.
25318,dog
25319,dog
25320,car
25321,car
25322,bird
25323,is
25324,is
25325,a
25326,.
25327,a
25328,a
25329,a
25330,a
25331,small
25332,small
25333,.
25334,dog
25335,car
25336,car
25337,big
25338,house
25339,house
25340,a
25341,a
25342,small
25343,chases
25344,chases
25345,big
25346,big
25347,dog
25348,the
25349,the
25350,.
25351,.
25352,.
25353,.
25354,house
25355,house
25356,small
25357,house
25358,house
25359,a
25360,a
25361,a
25362,.
25363,.
25364,big
25365,the
25366,the
25367,the
25368,.
25369,dog
25370,is
25371,the
25372,the
25373,big
25374,big
25375,big
25376,big
25377,.
25378,.
25379,.
25380,.
25381,.
25382,.
25383,.
25384,dog
25385,in
25386,small
25387,small
25388,small
25389,car
25390,big
25391,big
25392,chases
25393,big
25394,big
25395,a
25396,.
25397,big
25398,car
25399,big
25400,.
25401,.
25402,.
25403,.
25404,a
25405,a
25406,is
25407,dog
25408,dog
25409,dog
25410,big
25411,big
25412,.
25413,big
25414,big
25415,.
25416,.
25417,small
25418,this
25419,this
25420,this
25421,in
25422,big
25423,big
25424,bird
25425,dog
25426,dog
25427,.
25428,the
25429,a
25430,house
25431,house
25432,small
25433,small
25434,small
25435,small
25436,small
25437,the
25438,the
25439,dog
25440,dog
25441,big
25442,in
25443,.
25444,dog
25445,dog
25446,big
25447,big
25448,big
25449,big
25450,.
25451,.
25452,.
25453,park
25454,the
25455,.
25456,is
25457,chases
25458,the
25459,.
25460,big
25461,big
25462,big
25463,the
25464,the
25465,big
25466,chases
25467,chases
25468,dog
25469,dog
25470,big
25471,the
25472,is
25473,big
25474,big
25475,in
25476,is
25477,the
25478,the
25479,the
25480,the
25481,the
25482,the
25483,the
25484,big
25485,small
25486,a
25487,a
25488,.
25489,car
25490,big
25491,.
25492,.
25493,a
25494,a
25495,house
25496,house
25497,.
25498,.
25499,a
25500,small
25501,.
25502,.
25503,a
25504,a
25505,small
25506,a
25507,a
25508,house
25509,a
25510,a
25511,this
25512,.
25513,big
25514,is
25515,car
25516,big
25517,big
25518,car
25519,bird
25520,bird
25521,cat
25522,a
25523,a
25524,a
25525,big
25526,big
25527,is
25528,cat
25529,cat
25530,is
25531,is
25532,dog
25533,the
25534,the
25535,this
25536,in
25537,big
25538,big
25539,big
25540,.
25541,.
25542,big
25543,park
25544,the
25545,small
25546,small
25547,small
25548,a
25549,a
25550,the
25551,park
25552,.
25553,.
25554,a
25555,small
25556,.
25557,.
25558,.
25559,.
25560,.
25561,big
25562,big
25563,.
25564,.
25565,big
25566,the
25567,the
25568,bird
25569,a
25570,a
25571,this
25572,this
25573,big
25574,big
25575,car
25576,cat
25577,.
25578,.
25579,big
25580,big
25581,a
25582,a
25583,a
25584,a
25585,is
25586,is
25587,cat
25588,dog
25589,a
25590,small
25591,small
25592,small
25593,small
25594,big
25595,big
25596,big
25597,big
25598,small
25599,.
25600,.
25601,a
25602,a
25603,house
25604,in
25605,small
25606,small
25607,small
25608,small
25609,small
25610,.
25611,.
25612,.
25613,cat
25614,a
25615,.
25616,.
25617,house
25618,a
25619,small
25620,small
25621,a
25622,a
25623,the
25624,.
25625,.
25626,.
25627,.
25628,a
25629,bird
25630,bird
25631,car
25632,.
25633,this
25634,small
25635,small
25636,small
25637,small
25638,big
25639,big
25640,big
25641,is
25642,is
25643,car
25644,car
25645,car
25646,big
25647,.
25648,.
25649,bird
25650,house
25651,big
25652,big
25653,this
25654,in
25655,.
25656,.
25657,.
25658,.
25659,.
25660,.
25661,.
25662,chases
25663,a
25664,small
25665,big
25666,a
25667,a
25668,a
25669,is
25670,.
25671,.
25672,.
25673,car
25674,car
25675,this
25676,car
25677,this
25678,car
25679,this
25680,bird
25681,small
25682,a
25683,small
25684,small
25685,car
25686,bird
25687,house
25688,house
25689,small
25690,small
25691,small
25692,.
25693,.
25694,a
25695,a
25696,a
25697,bird
25698,bird
25699,big
25700,park
25701,.
25702,.
25703,big
25704,big
25705,a
25706,a
25707,a
25708,a
25709,small
25710,house
25711,chases
25712,chases
25713,small
25714,.
25715,.
25716,the
25717,the
25718,in
25719,.
25720,big
25721,big
25722,big
25723,big
25724,big
25725,this
25726,this
25727,this
25728,big
25729,big
25730,big
25731,car
25732,car
25733,small
25734,small
25735,a
25736,a
25737,a
25738,a
25739,.
25740,.
25741,this
25742,big
25743,car
25744,car
25745,car
25746,this
25747,.
25748,.
25749,.
25750,.
25751,park
25752,park
25753,.
25754,.
25755,a
25756,a
25757,a
25758,big
25759,big
25760,big
25761,big
25762,big
25763,big
25764,big
25765,is
25766,is
25767,big
25768,the
25769,big
25770,big
25771,this
25772,this
25773,.
25774,.
25775,.
25776,a
25777,this
25778,car
25779,big
25780,big
25781,car
25782,park
25783,is
25784,is
25785,a
25786,a
25787,small
25788,small
25789,big
25790,big
25791,big
25792,big
25793,big
25794,big
25795,big
25796,small
25797,small
25798,small
25799,big
25800,big
25801,in
25802,chases
25803,chases
25804,.
25805,.
25806,big
25807,big
25808,park
25809,big
25810,big
25811,this
25812,this
25813,the
25814,the
25815,big
25816,the
25817,the
25818,is
25819,is
25820,the
25821,.
25822,.
25823,.
25824,the
25825,this
25826,big
25827,big
25828,in
25829,in
25830,small
25831,small
25832,small
25833,.
25834,is
25835,a
25836,cat
25837,a
25838,a
25839,a
25840,a
25841,.
25842,big
25843,big
25844,.
25845,.
25846,.
25847,is
25848,is
25849,is
25850,big
25851,big
25852,big
25853,in
25854,is
25855,small
25856,park
25857,dog
25858,the
25859,big
25860,big
25861,bird
25862,bird
25863,bird
25864,big
25865,.
25866,.
25867,.
25868,.
25869,the
25870,a
25871,a
25872,small
25873,small
25874,house
25875,a
25876,.
25877,.
25878,.
25879,.
25880,.
25881,a
25882,a
25883,is
25884,is
25885,.
25886,.
25887,house
25888,this
25889,big
25890,big
25891,.
25892,big
25893,this
25894,this
25895,big
25896,bird
25897,big
25898,big
25899,big
25900,big
25901,big
25902,the
25903,park
25904,the
25905,the
25906,the
25907,is
25908,house
25909,this
25910,big
25911,this
25912,this
25913,car
25914,big
25915,this
25916,this
25917,.
25918,big
25919,.
25920,.
25921,.
25922,.
25923,house
25924,house
25925,.
25926,small
25927,cat
25928,cat
25929,park
25930,house
25931,a
25932,a
25933,big
25934,.
25935,.
25936,.
25937,big
25938,a
25939,big
25940,big
25941,is
25942,big
25943,big
25944,car
25945,this
25946,this
25947,this
25948,small
25949,small
25950,small
25951,a
25952,chases
25953,big
25954,big
25955,big
25956,dog
25957,the
25958,the
25959,.
25960,park
25961,big
25962,big
25963,big
25964,.
25965,.
25966,is
25967,is
25968,is
25969,the
25970,the
25971,the
25972,the
25973,the
25974,the
25975,the
25976,the
25977,the
25978,the
25979,the
25980,.
25981,.
25982,.
25983,big
25984,is
25985,.
